PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|LD_TYPE|LOT_SIZE|ACRE|ROAD_TYPE|LAND_DESC|ZONE_USAGE|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|ELECTRIC_FEATURE|SHORT_SALE_LENDER_APP_REQD
"LD"|73399483|"E8000044"|"E21601"|"ACT"|115000|"195"|"Goss Hill Road"||536||"01050"|"N"|"Large lot that offers a quiet, country setting, yet just minutes off Rt. 112. Over 11 acres of peaceful, pastoral views, this would be an ideal location to build your dream home."|8|7/3/2025 11:43:00 AM|0|"N"||"Hampshire"|"MA"|"A"|492837|11.31||"B"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73399490|"CN240692"|"A95301"|"ACT"|549999|"30"|"Sam Hollow Rd"||118||"02667"|"N"|"The opportunity you've been waiting for is finally here! Build your dream home in this newly developed nine-lot neighborhood located on the ocean side of Route 6 tucked away in the natural splendor of Wellfleet. Leave your front door and access nature trails, the beautiful Cape Cod National Seashore, including resident-only access to Maguire Landing beach, the tranquility of nearby Duck and Great Ponds, and the scenic Cape Cod Rail Trail stretching from Wellfleet to South Yarmouth. Enjoy all that the cultural haven of Wellfleet has to offer including, art galleries, boutiques and restaurants. This nearly 1-acre gently sloping wooded lot can accommodate a home for up to 4 bedrooms. Don't miss out on this opportunity to create your own peaceful retreat and discover all that Wellfleet has to offer."|11|7/9/2025 9:06:00 PM|0|"N"||"Barnstable"|"MA"|"A"|40005|0.92|"A"|"I,U"|"A"|"N"||"N"|||"D"|"N"
"LD"|73399582|"CN207895"|"BB8253"|"ACT"|1000000|"0"|"Hartford Ave"||33||"02019"|"N"|"23+ acres of beautiful nature currently zoned Agricultural (min 2 acres per lot requirement to sub-divide for residential), abutting the serene Beaver Pond. Conveniently located to I-495 (7 miles), shopping and recreation.  Lots of possibilities, a blank canvas awaiting your vision! Road frontage on Hartford Ave. Land being sold As-Is, no documents in hand. Buyer to do due diligence.  Please DO NOT walk land without calling or texting list agent or team member."|15|7/3/2025 4:53:00 PM|0|"N"||"Norfolk"|"MA"|"B"|1038470|23.84||"I,N,O"|"E"|"Y"|"E"|"Y"|"K"||"C"|"N"
"LD"|73399794|"CN236492"|"AN0811"|"ACT"|100000|"91"|"Burlingame Rd"||430||"01507"|"N"|"Build your dream home on a desirable street! This beautiful and serene 5-acre property offers peace and privacy. A well is already installed. The existing foundation will need to be removed by the buyer. The driveway is currently shared and must be separated before a Certificate of Occupancy can be granted. House plans for a 3,500+ square foot home with a 4-car garage are available for viewing during showings."|6|7/5/2025 11:17:00 AM|0|"N"||"Worcester"|"MA"|"A"|226534|5.2|"A"|"E"|"A"|"N"||||"N"|"B"|"N"
"LD"|73399828|"M0000692"|"AN4940"|"ACT"|35000|"0"|"Round Hill Road"||833||"01011"|"N"|"A great get away with over three acres. There is a recent perk test, if you want to build on the land. This property comes with a newer camper. Walking distance to the hiking trails of the expansive Chester State Forest. The road does not have electric at this time, so off grid living is the way to go. 200 feet north of Smithy Road."|6|7/5/2025 3:16:00 PM|0|"N"||"Hampden"|"MA"|"A"|141134|3.24|"A,D"|"E,F"|"A"|"N"||"N"|||"E"|"N"
"LD"|73400028|"K9502953"|"K95615"|"ACT"|162900|"Lot 7"|"Harrington Rd"||430||"01507"|"N"|""|7|7/7/2025 6:57:00 AM|0|"N"||"Worcester"|"MA"|"A"|99744|2.29|"A,C,E"|"I,U"|"A,E"|"N"||"N"||"N"|"B"|"N"
"LD"|73400204|"A9502427"|"M80022"|"PCG"|449000|"479"|"Clapp Rd"||203||"02066"|"N"|"Build your dream home on this beautiful 2.5-acre lot with scenic frontage along Clapp Road, situated across from the Arrowwood Drive neighborhood. This rare offering provides the perfect opportunity to design a custom residence tailored to your lifestyle. Enjoy the benefits of living in Norwell, with access to its top-rated school system, while also being conveniently located near Route 3 and the Greenbush commuter rail—ideal for easy commuting to Boston. A builder’s package may be available—don’t miss this chance to create your forever home in one of Norwell’s most desirable settings."|3|7/7/2025 11:45:00 AM|0|"N"||"Plymouth"|"MA"|"A"|112544|2.58|"A"|"I"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73400240|"BB805569"|"AN6231"|"CTG"|1295000|"725"|"Wellesley St"||57||"02493"|"N"|"Opportunity to build your dream home on Weston's desirable South Side! 1.94 acre pastoral lot with mature landscaping in an area of much more expensive homes! Sidewalks to top Weston schools, close to Wellesley/Natick shopping and restaurants, minutes to commuting routes and the commuter rail. There is an existing 3-bedroom home and detached oversized 2 car garage on the property being sold as is. Title V not done. New, 3 Bedroom plus disposal septic system installed in 1999. Please make an appointment for all showings. No open houses. Please do not walk the property unaccompanied."|10|7/7/2025 12:26:00 PM|0|"N"||"Middlesex"|"MA"|"A"|84394|1.94|"A,E,I"|"X"|"A"|"N"||"N"|||"A"|"N"
"LD"|73400333|"CN232772"|"AN5353"|"ACT"|925000|"60"|"Gibson Road"||113||"02653"|"N"|"Set along the shoreline of Town Cove, 60 Gibson Road presents a rare opportunity to build a custom waterfront home in one of Orleans' most desirable locations. This 3-bedroom buildable lot offers access to the water, the potential for a mooring with harbormaster approval, and beautiful views that reflect the natural charm of Cape Cod. The property includes a barn with electricity—ideal for storage, a workshop, or future conversion—adding versatility to this exceptional offering. With a gentle slope and ideal siting, the lot lends itself to a home designed to maximize light, privacy, and seamless indoor-outdoor living. 60 Gibson Road is also available as part of a package with the neighboring home at 4 Asa's Landing. For details on the combined offering, see MLS #73363656 .Private Remarks: Survey available."|6|7/7/2025 2:16:00 PM|0|"N"||"Barnstable"|"MA"|"A"|38333|0.88|"A"|"H,X"|"A"|"Y"|"G,H,I,J,V"|"Y"|"F"||"A"|"N"
"LD"|73400338|"BB802202"|"AN6233"|"ACT"|465000|"Lot 3"|"Lawler Ln"||192||"02072"|"N"|"WELCOME TO LAWLER ESTATES...Stoughton's newest & most desirable 8 lot wooded private cul-de-sac subdivision with TOWN WATER & SEWER ! Nestled in a beautiful wooded setting, this premier subdivision offers privacy & an OPPORTUNITY TO BUILD YOUR OWN HOME...great for a homeowner or a builder! Lot 3 IS THE LAST CUL-DE-SAC LOT & IS READY TO GO w/TOWN WATER & TOWN SEWER, CONNECTION FEES ALREADY PAID FOR & UNDERGROUND UTILITIES including GAS ON SITE, electric & cable & is located close to major highways, 0.8 miles to the commuter rail, award winning schools, town center, new library, restaurants & shopping! A TREE-LINED STREET with granite curbing awaits for you to build your dream home...choose from one of our SPECTACULAR BUILDERS or bring one of your own! Speak to listing agent for more details! For GPS, please google 379 Walnut St in Stoughton.  This BEAUTIFUL COUNTRY SETTING is what you've been waiting for...EXCITING NEW CONSTRUCTION OPPORTUNITY in an AMAZING LOCATION!"|13|7/7/2025 2:21:00 PM|0|"N"||"Norfolk"|"MA"|"A"|33976|0.78|"A,C,E,G,I"|"D,I,X"|"A"|"N"||"N"|||"A,D"|"N"
"LD"|73400357|"NH000188"|"NH0059"|"ACT"|325000|"71"|"Deerhill Road"||1026||"03833"|"N"|"Your opportunity to build your homestead is here! This beautiful lot sits on an impressive 21.64 acres on a rolling country road. Plan to build your home in the field or behind the tree line for ultimate privacy. You will be in sheer delight when you see the most spectacular sunset outside your front windows every evening. The wildlife that shares the land and a small frog pond are just a few of the additional delights on this property. All of this plus the many amenities that desirable Brentwood has to offer! Approved plans for either a single-family home OR a single family with an in-law are ready to be shared as well as the approved septic design- no perc test needed- it has already been done! Buried electric service from the street has been completed, just have the transformer installed! Please arrange for showings, do not walk property without permission. Buyer may incur current tax fees as property is under current use tax rate."|2|7/7/2025 2:43:00 PM|0|"N"||"Rockingham"|"NH"|"A"|942812|21.64|"A,C"|"B,D,R"|"A,E,D"|"N"||||"N"|"D"|"N"
"LD"|73400574|"A8000480"|"AN5924"|"ACT"|200000|"0"|"Union Park"||205||"02341"|"N"|"Looking to build a new 3-bedroom home in a tranquil Hanson neighborhood? This well-situated parcel offers a great opportunity for builders or buyers ready to bring their vision to life. Quiet side street location, yet close to local amenities. Located near Monponsett West Lake – just a short walk to the end of the street with public access. A quick drive to the Myles Standish Monument. Soil logs and a site plan are available showing perc test location and potential 3-bedroom house location. Water service is at the street, per Hanson Water Department. System Development Charge for water service is $3,443 plus cost to install service line from street to house. Builder is responsible for obtaining an approved septic plan based on the existing perc.This is a great chance to build in a scenic part of Hanson."|11|7/7/2025 7:26:00 PM|0|"N"||"Plymouth"|"MA"|"A"|0.22|0|"A,C"|"D"|"A"|"N"||"N"||"N"|"C"|"N"
"LD"|73400599|"A8002056"|"AN7121"|"ACT"|185000|"0"|"Underpass Rd"||103||"02631"|"N"|"Rare, commercially-zoned, .34 acre lot. The setting offers great visibility on a main road for your business. It abuts 195 Underpass Rd. which is also available for sale--a house with 3 garage bays and storage above. See MLS listing #73399972. Check with the Town to see what is possible. Buyers/agents to confirm all details."|18|7/7/2025 8:44:00 PM|0|"N"||"Barnstable"|"MA"|"C"|15000|0.34|"A,C"|"D,G,S"|"G"|"N"||"N"||"N"|"B"|"N"
"LD"|73400720|"CN237429"|"AN5829"|"ACT"|250000|"66"|"Highland St"||111||"02649"|"N"|"Build your dream home in one of Mashpee's hidden gem neighborhoods! This 0.27-acre lot offers a rare opportunity in the Briarwood Association, where residents enjoy access to a private beach on Johns Pond, a boat ramp, dock, tennis/pickle ball courts, playgrounds, and more for a low annual $150 fee.Conveniently located near Mashpee Commons, Falmouth, and major highways. Public water, gas, and electric available at the street. Private septic required with previous perc available.Whether you’re looking to create a year-round residence, vacation retreat, or investment property, this lot offers flexibility and potential in a well-established community."|8|7/8/2025 7:23:00 AM|0|"N"||"Barnstable"|"MA"|"A"|11892|0.27|"A,C,E"|"D,I"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73400746|"TM315986"|"BB5522"|"ACT"|649000|"9-13"|"Hewins"||1|"002"|"02121"|"N"|"This 5348 sq ft lot comes with ZBA approved 4 unit plans. These bi-level units feature two bedroom, an office, two bathroom and off street parking. Just steps away from Boston's Franklin Park and amenities. Do not miss this great development opportunity in the heart of Dorchester."|1|7/8/2025 8:05:00 AM|0|"N"||"Suffolk"|"MA"|"A"|5348|0.12|"A"|"H"|"B"|"N"||||"N"|"B"|"N"
"LD"|73400870|"C9500240"|"AN8751"|"ACT"|250000|"3"|"Adams St"||345||"01952"|"N"|"There is a mobile home on the lot that is not habitable and should be removed. Buyers do their own due diligence regarding building a new home.  This is a great opportunity to build close to Salisbury Beach."|7|7/8/2025 10:54:00 AM|0|"N"||"Essex"|"MA"|"A"|5001|0.11|"A,C,E,L"|"D"|"A"|"N"||"N"||"N"|"A"|"U"
"LD"|73400904|"CT008769"|"AN3817"|"ACT"|100000|"300"|"Rivet St"||156||"02744"|"N"|"This conveniently located 4,517-square-foot lot offers excellent potential for private or commercial parking. Situated in a high-visibility area with easy access to downtown, Route 18, and just minutes from the new commuter rail station, this property is ideal for nearby business overflow, leased parking income, or future development (zoned MUB). A rare opportunity to own valuable space in a rapidly developing area—don’t miss out! Buyers to do their own due diligence."|1|7/8/2025 11:19:00 AM|0|"N"||"Bristol"|"MA"|"E"|4517|0.1|"A"|"J"|"D"|"N"||"N"|||"C"|"N"
"LD"|73401066|"TM353174"|"AN7644"|"ACT"|249900|"223"|"South St"||406||"01532"|"N"|"Discover a rare opportunity in Northborough with this fully approved .51-acre vacant land parcel, perfect for your nextdevelopment project. Public water and sewer are already stubbed to the lot, ensuring a smooth and efficient buildingprocess. What makes this property truly exceptional is the inclusion of building plans, giving you a head start on bringingyour vision to life. Whether you're planning to build a custom home or seeking an investment opportunity, this versatileparcel meets all needs. Located in a highly desirable area of Northborough, known for its excellent schools andcommunity amenities, this is your chance to be part of one of Massachusetts' most sought-after towns. Don't miss out onthis unique opportunity to create something special."|5|7/8/2025 1:55:00 PM|0|"N"||"Worcester"|"MA"|"A"|21736|0.49|"A,C"|"B,H,Q,U"|"A"|"N"||"N"||"N"|"A"|"N"
"LD"|73401131|"TM357124"|"AN6448"|"ACT"|1400000|"41"|"Lakeshore Rd"||50||"01760"|"N"|"A rare opportunity on Lake Cochituate! Nestled on nearly 2 acres with over 385 feet of beautiful shoreline and sweeping water views, this property is the ideal setting for a truly exceptional retreat. Unlike many properties on the lake, this one has plenty of level terrain that makes enjoying the land and water effortless. The original 1905 home is filled with character and charming vintage details. Whether you choose to update it with your personal touches or build your dream home, you'll enjoy spectacular sunsets, peaceful surroundings, and year-round natural beauty, all just a short drive to Boston. Listing price includes 3 properties: 6 Megonko Rd, 41 Lakeshore Rd, 215 N Main St, each abutting the lake, and when combined form one large 83,074 sq. ft. lakefront property."|39|7/22/2025 3:49:00 PM|0|"N"||"Middlesex"|"MA"|"A"|83074|1.91|"A,B,D,H"|"D,I,U,X,O"|"A"|"Y"|"C,R"|"Y"||"N"|"A"|"N"
"LD"|73401154|"G9502998"|"AN2766"|"ACT"|350000|"45"|"Marshall St"||372||"01851"|"N"|"Vacant Land for sale in the lower highlands of Lowell, MA.  Great opportunity for savvy investor/builder to explore the possibility of utilizing the land for different purposes."|2|7/8/2025 3:49:00 PM|0|"N"||"Middlesex"|"MA"|"C"|4356|0.1|"A"|"D,J,S"|"M"|"N"||"N"|||"E"|"N"
"LD"|73401168|"CN225713"|"AN6272"|"ACT"|329900|"4597"|"Acushnet Ave"||156||"02745"|"N"|"Now approved by the zoning board for a 10 unit condo project!!! Prime developable land on Acushnet Ave. by the Freetown/ New Bedford Line! Whether envisioning residential communities, commercial ventures, or a mix of both, this property caters to diverse aspirations. Situated in a great location currently zoned for mixed-use, this property boasts proximity to key amenities, excellent access to major highways, and proximity to the new commuter rail depot coming soon. Don't miss the chance to shape the future of this promising site. This land is a blank canvas for a myriad of possibilities. Seize the chance to mold this space into your vision of the future and explore the endless potential that this land holds."|35|7/8/2025 4:32:00 PM|0|"N"||"Bristol"|"MA"|"F"|45302|1.04|"A"|"D"|"D"|"N"|||||"B"|"N"
"LD"|73401211|"M0000705"|"M63200"|"ACT"|850000|"45"|"Leicester St"||431||"01537"|"N"|"134 Southbridge Road and 45 Leicester Street in Oxford. The properties are now on one deed. Great  Opportunity for an Investor to Redevelop the properties' great location for Storage units, retail store or a strip mall. Many possibilities Buyers and Buyer's Agent to verify all information and do your due diligence."|0|7/8/2025 4:47:00 PM|0|"N"||"Worcester"|"MA"|"C"|276493|6.35|"A"|"B"|"A,B,G,J,L"|"N"||"N"|||"B"|"N"
"LD"|73401287|"CN242192"|"AN6212"|"ACT"|169900|"TBD"|"East Merrimack Street"||372||"01845"|"N"|"A great possible building lot at an affordable price with town water and town sewer at the street. Will need a variance because of the smaller road frontage. because of the slightly smaller lot size. But the Seller that owns 318 Andover St. is willing to deed over an additional 2,400+/- SQ. FT. of land to help reach over the min. 10,000 Sq. Ft. of land needed to avoid the additional variance needed."|6|7/8/2025 7:08:00 PM|0|"N"||"Middlesex"|"MA"|"A"|10325|0.24|"A,C,E"|"D,E,F,H,I"|"A"|"N"||"Y"|"N"|"N"|"B"|"N"
"LD"|73401882|"A9503345"|"AN8403"|"ACT"|999000|"LOT 1B"|"Rockland St"||200||"02043"|"N"|"Tucked away on nearly 3 private acres, this distinctive Hingham property presents a rare opportunity to renovate or build new in a highly convenient location. A long, wooded driveway leads to a sun-drenched 3-bedroom, 2.5-bath home. The upper level features an open-concept kitchen, dining & living area with vaulted ceilings, two bedrooms and two full baths. The walkout lower level includes a half bath and a second kitchen, bedroom, office & 2 large rooms—ideal for multi-generational living, guest space, or creative reimagining. Step outside to a sprawling 1,000 sq ft deck, perfect for entertaining or unwinding in a serene, natural setting. Additional highlights include an a 600 ft well and a history as a cherished daycare for 28 years. Abutting Sydney’s Pond Conservation Area, the property offers exceptional privacy with scenic views. All just minutes to the ferry, commuter rail, Hingham Shipyard, downtown and top-rated schools. A truly special setting with endless potential!"|38|7/9/2025 1:43:00 PM|0|"N"||"Plymouth"|"MA"|"A"|122764|2.82|"A"|"I"|"A"|"N"||"N"|||"A"|"N"
"LD"|73401931|"TM314892"|"AN0949"|"PCG"|650000|"8"|"Penobscot Way"||363|"SAD"|"01810"|"N"|"Outstanding opportunity for builders and developers to acquire a prime 29,055 sq ft lot in one of Andover’s most desirable neighborhoods. Located on a cul-de-sac with direct access to walking trails & views of Field Pond, this wooded site offers both privacy & marketable lifestyle appeal. Gently sloping terrain offers design flexibility & possible walkout. TITLE V APPROVED w/ a 4-bedroom septic system design on file. The existing 1-bedroom, 1.5-bath structure, built in 1970, is ready for teardown, clearing the way for a high-end new construction project. Conveniently located just minutes from I-93 via Route 125, this property is ideal for commuters & offers strong resale potential in a sought-after area. Town water & natural gas are onsite, reducing development costs & complexity. All permitting & approvals to be secured by the buyer. Rarely does a lot of this quality & location become available so bring your plans & capitalize on a high-demand neighborhood w/ strong upside potential."|5|7/9/2025 2:18:00 PM|0|"N"||"Essex"|"MA"|"A"|29055|0.67|"A,C,E,G"|"B,U,X"|"A"|"Y"|"E"|"Y"|"K"|"N"|"A"|"N"
"LD"|73402055|"TM337166"|"AN6818"|"ACT"|460000|"2"|"Deacon Farm Ln"||326|"RVG"|"01930"|"N"|"Unlock the potential of this 4,750 sq. ft. barn on a .32-acre lot in one of Cape Ann’s most desirable seaside neighborhoods. Fully prepped for your custom build, with underground electrical to subpanel, sewer tied into town main and integrated into the structure floor, and kitchen/bath plumbing in place. Water service is active, and a concrete slab can now be poured. The existing layout includes 1,900 sq. ft. on the main floor, 1,350 sq. ft. above, and a 1,500 sq. ft. garage. New roof on both structures, new LVLs, lally columns, and most studs sistered for strength. Moments from Goose Cove, Dogtown trails, and downtown Gloucester’s beaches, arts, and rail access to Boston. A rare chance to craft your vision in an established, thoughtfully planned neighborhood."|20|7/9/2025 4:01:00 PM|0|"N"||"Essex"|"MA"|"A"|13944|0.32|"B,C"|"U"|"D"|"N"||"N"||"N"|"A"|"N"
"LD"|73402131|"CN205072"|"AN6420"|"ACT"|325000|"0"|"Edgehill"||352||"01830"|"N"|"Discover a prime buildable lot in Haverhill, MA, featuring two parcels with full approvals and stunning views of Kenoza Lake. This unique property offers ample space for your dream home, surrounded by natural beauty and tranquility. Enjoy the convenience of nearby amenities and the potential to create your new beautiful homes! Sale includes two parcels lot and block numbers 664-3-132 & 664-3-133A"|8|7/9/2025 5:18:00 PM|0|"N"||"Essex"|"MA"|"A"|17821|0.41|"A"|"I,U,X"|"A"|"N"||"Y"|"G"|"N"|"B"|"N"
"LD"|73402157|"C8000073"|"A95340"|"ACT"|600000|"505"|"Long Highway"||2001||"02837"|"N"|"Over twenty acres of wooded land toward the south end of Long Highway (before the bend headed south). Close to South Shore Beach, The Atlantic Ocean and Tunipis Pond. This property will take some work but is well worth the time and effort. The abutting property on the west side of the property is preserved land. Other land near by is open land and also an Alpaca Farm. The twenty acres, which is currently two lots, looks to be able to be divided into two lots with a different configuration which would seem to make more sense. Your buyer can then sell the other at a future time (or not). This is beautiful acreage in Little Compton. The beaches are a few minute's drive and (the commons) is a few minutes' drive. The site can make a beautiful, private homestead or even two. Some engineering has been done and some further work will be necessary to obtain permits to build. Photos coming soon"|10|7/18/2025 12:56:00 PM|0|"N"||"Newport"|"RI"|"A"|914760|21|"A,C"|"G,I,K,U"|"A"|"N"||"N"||"N"|"B"|"N"
"LD"|73402163|"TM321052"|"AN4356"|"ACT"|249900|"112-116"|"Hancock St"||364||"01841"|"N"|"Development Opportunity in Prime R3 Zone. 112-116 Hancock St, Lawrence, MA 01841 | 0.19 Acres next to James F. Hennessey School – Residential Vacant Land Discover a rare development opportunity in the heart of Lawrence! This 8,276 sq. ft. parcel is located within the desirable R3 zoning district, offering potential for multi-family residential development. With utilities readily accessible at the street and strong demand for investment housing in the area, this property presents a strategic opportunity for builders, investors, or developers looking to capitalize on Lawrence's growing rental market. Conveniently situated near public transportation, shopping, schools, and commuter routes, 112-116 Hancock St offers both location and long-term upside. Endless potential—build new, build smart, and build income."|5|7/9/2025 5:44:00 PM|0|"N"||"Essex"|"MA"|"A"|8167|0.19|"A,I"|"D"|"B"|"N"||"N"||"N"|"B"|"N"
"LD"|73402258|"E0000JAM"|"E25301"|"ACT"|179000|"0"|"Pynchon Rd"||531||"01012"|"N"|"Rare water front lot on Damon Pond.  Clearing needed to obtain a year round  view of the pond.  Lot is perc tested, surveyed with electric service contracted to be delivered this summer.  Join the association and have access to the recreation and beach area.  NO power boating but kayaking, canoeing, fishing.  25 minutes to Northampton. Year round recreational living in a quiet private setting."|5|7/19/2025 9:17:00 PM|0|"N"||"Hampshire"|"MA"|"A"|174240|4|"A,B,D,E"|"E,F,H,I,U,W"|"A"|"Y"|"E"|||"N"|"B,F"|"N"
"LD"|73402312|"CN225638"|"AN4167"|"ACT"|199900|"17"|"Forestdale Rd"||401||"01605"|"N"|"May I have your attention please! Developers and builders: This is an an exciting opportunity in a key location close to major highways, parks, and medical facilities. This plot showcases a leveled, cleared, and shovel-ready parcel. According to the zoning department, zoning allows for a three-family dwelling. Survey is ready for you to submit along with your designs.Public water and sewer, gas and electric at street!  You have the flexibility to create either three side-by-side units or a traditional deka-style building, Buyer or buyer agent to conduct their own due diligence. Make your appointment today!"|5|7/9/2025 10:01:00 PM|0|"N"||"Worcester"|"MA"|"A"|7117|0.16||"D,P,Q"|"B"|"N"|||||"B"|"N"
"LD"|73402437|"TEAM0451"|"AN3337"|"ACT"|3250000|"70"|"Bigelow Rd"||39|"WNT"|"02465"|"N"|"Attention Developers and End-Users: Rare opportunity to build on one of West Newton Hill’s most prestigious estate streets. This ready-to-go, buildable lot spans approximately 25,000 SF (half an acre) and offers the potential to construct a 6,500+ SF home based on Newton’s FAR guidelines. Preliminary architectural plans are available upon request."|3|7/10/2025 8:41:00 AM|0|"N"||"Middlesex"|"MA"|"A"|25180|0.58|"A"|"D,J"|"A"|"N"||||"N"|"A,B"|"N"
"LD"|73402471|"BB903431"|"BB2353"|"ACT"|664900|"14"|"Piedmnot Ave"||40||"02451"|"N"|"Opportunity Knocks! Whether you’re a builder or homeowner, this is your chance to jump into a new construction project without the usual delays. This 5,277 sq ft lot already has a foundation in place for a spacious 3,816 sq ft home consisting of 4 bedrooms and 4.5 baths & garage. Hardscape and engineering installed and approved, and the building permit is ready for transfer—just drop your lumber and start building. Use the owner’s thoughtfully designed interior layout or customize your own to fit your needs. Prefer a turnkey solution? The owner is ready to build to suit as well. Don’t miss this rare, streamlined opportunity to bring your vision to life!"|17|7/10/2025 9:37:00 AM|0|"N"||"Middlesex"|"MA"|"A"|5277|0.12|"A"|"Q"|"A"|"N"|||||"B"|"N"
"LD"|73402491|"K9502917"|"AN8069"|"ACT"|850000|"118"|"Worcester-Providence Turnpike"||434||"01590"|"N"|"This is an 18-acre prime parcel with 324 feet of direct frontage and access on busy Route 146, with secondary 100 feet of frontage on Marble Road. Zoned B-2 and R1, the property supports a wide range of commercial, industrial, or mixed-use projects—including athletic facilities and apartment complexes. With excellent visibility and high daily traffic counts, this location is perfectly suited for businesses seeking exposure and accessibility. Residential opportunities may also be explored, including potential for a 40B development offering affordable housing. Close proximity to major highway interchanges and thriving surrounding businesses enhances its long-term value and feasibility. Bring your vision—this is a rare chance to develop on one of Sutton’s most strategic and flexible sites."|1|7/10/2025 9:59:00 AM|0|"N"||"Worcester"|"MA"|"F"|778852|17.88|"A,E"|"D,F,G,I,K,U"|"A,B,G"|"N"||"N"||"N"|"B"|"N"
"LD"|73402556|"C9500944"|"AN8509"|"ACT"|900000|"29"|"Flume Rd"||326|"MAG"|"01930"|"N"|"Build your dream home ""Grandfathered-in""  to R-10 zoning.  This already flat and clear lot offers breathtaking ocean views of the Atlantic Ocean.  Minutes to Magnolia beach, walking paths of Ravenswood and shops and restaurants on Lexingtion Ave.  Perc test already completed."|5|7/10/2025 10:52:00 AM|0|"N"||"Essex"|"MA"|"A"|10000|0.23|"E"|"D,Q,X"|"A,B,C"|"N"||"Y"|"J"|"N"|"B"|"N"
"LD"|73402570|"BB810311"|"AC0346"|"CTG"|749000|"380"|"Main Street"||208||"02050"|"N"|"Historic Marshfield Gem: Endless Possibilities! Step back in time to this unique 3.46-acre historic property in Marshfield, cherished as a family home and farm for generations. It offers classic charm and exciting potential. The sprawling grounds feature a single-family home, existing accessory dwelling unit, and barn. Imagine restoring these structures, blending timeless details with modern comforts for a magnificent private estate. Alternatively, this expansive parcel offers compelling opportunities for subdivision and new construction. A comprehensive land survey with wetlands study is available. Whether you dream of a grand family compound, a meticulously restored residence, or a strategic development, this exceptional Marshfield property invites exploration. Buyers are encouraged to conduct their own due diligence. Don't miss this chance to own a piece of Marshfield's rich history!"|29|7/10/2025 11:08:00 AM|0|"N"||"Plymouth"|"MA"|"A"|150717|3.46|"A"|"O"|"D"|"N"||"N"|||"A"|"N"
"LD"|73402599|"K9502917"|"AN8069"|"ACT"|850000|"118"|"Worcester-Providence Turnpike"||434||"01590"|"N"|"This is an 18-acre prime parcel with 324 feet of direct frontage and access on busy Route 146, with secondary 100 feet of frontage on Marble Road. Zoned B-2 and R1, the property supports a wide range of commercial, industrial, or mixed-use projects—including athletic facilities and apartment complexes. With excellent visibility and high daily traffic counts, this location is perfectly suited for businesses seeking exposure and accessibility. Residential opportunities may also be explored, including potential for a 40B development offering affordable housing. Close proximity to major highway interchanges and thriving surrounding businesses enhances its long-term value and feasibility. Bring your vision—this is a rare chance to develop on one of Sutton’s most strategic and flexible sites."|1|7/10/2025 11:47:00 AM|0|"N"||"Worcester"|"MA"|"F"|778852|17.88|"A,E"|"D,F,G,I,K,U"|"A,B,G"|"N"||"N"||"N"|"B"|"N"
"LD"|73402635|"TM006690"|"BB5522"|"ACT"|200000|"13"|"Homestead St"||1|"004"|"02121"|"N"|"A SECRET GARDEN IN THE HEART OF ROXBURY! A RARE OPPORTUNITY TO BRING YOUR VISION TO LIFE! Tucked behind a charming wooden fence and bordered by a stately brick wall, discover a flat grassy lot ready for development. Stroll the land and admire mature trees that offer natural dappled shade and lush blue hydrangeas add bursts of color in this peaceful retreat just minutes from downtown. Whether you dream of creating a personal sanctuary or crafting a new home or investment property, this flat terrain offers endless potential. Explore nearby parks and playgrounds, enjoy easy access to local schools, and take full advantage of a location that puts you moments from Franklin Park, downtown Boston, the South End and quick connections to major routes to the Cape and beyond. Bring your plans, your vision and your builder because this is the canvas you’ve been waiting for. CITY CONVENIENCE AND STORYBOOK CHARM…COME BUILD SOMETHING SPECIAL!"|30|7/10/2025 12:22:00 PM|0|"N"||"Suffolk"|"MA"|"A"|4118|0.09|"A"|"D"|"D"|"N"||"N"||"N"|"E"|"N"
