PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|BU_TYPE|LOT_SIZE|BLDG_SQ_FEET|PARKING_SPCS|REAL_ESTATE_INCLD
"BU"|73273231|"CN236692"|"AN7919"|"ACT"|150000|"113"|"S Union"||364||"01843"||"Great opportunity to purchase an established and profitable bakery and florist shop in the heart of South Lawrence, MA. With over 15 years of operations, the turnkey business has established itself as a fixture in the city with a loyal customer base. The business has two storefronts at the same location, and is conveniently near the train station, Merrimack St mill developments, and has quick access to RT495.The selling price includes the business, kitchen equipment, inventory and training. Financial reports, tax returns, and equipment list are available to qualified prospective buyers to review after the execution of a Non-Disclosure Agreement. Please do not inquire within, this is an operating business."|1|8/3/2024 12:34:00 AM|0|"N"||"Essex"|"MA"|"M"|99999||1|"N"
"BU"|73378412|"TM005072"|"AN6420"|"ACT"|189000|"777"|"Your Future Business"||364||"01843"||"Thriving Turnkey Business Opportunity. This is your chance to own a well-established, fast-paced business with a proven track record of profitability and growth.Situated in a high-traffic area, this turnkey operation has built a loyal customer base and an excellent reputation for quality, efficiency, and outstanding service.  This business is fully operational and profitable from day one, offering a seamless system, Whether you’re an entrepreneur looking to expand your portfolio or a hands-on operator ready to step into success. This opportunity delivers strong cash flow and long-term potential. Prime location with high visibility and foot traffic, Fully equipped for immediate transition, strong customer loyalty, scalable operations with room for expansion, serious inquiries only. Financials available upon request with signed NDA and letter of intent. Low lease for enhanced profitability. Step into a thriving business and start earning from day one!"|13|5/21/2025 3:29:00 PM|0|"N"||"Essex"|"MA"|"C"|1800||0|
"BU"|73372870|"CN243628"|"AN6887"|"ACT"|140000|"8888888"|"Grocery Way"||364||"01841"||"Spanish grocery store and restaurant for sale in North Lawrence, MA.  In business for more than 28 years, now the owner is ready to retire."|1|5/11/2025 10:29:00 PM|0|"N"||"Essex"|"MA"|"E"|4828||3|
"BU"|73397865|"CN247822"|"AC0342"|"ACT"|75000|"350"|"Essex St"||364|"SLW"|"01840"||"Fully operational and beautifully maintained salon for sale — offering a complete range of services including nails, hair, lashes, waxing, and barbering. This is a true turnkey business located in a high-traffic area with great visibility and plenty of parking. The salon features a modern, stylish interior and comes fully equipped with all the tools, furniture, and setup you need to continue operations without skipping a beat. It already has a loyal customer base and a strong reputation in the community, making it a perfect opportunity for a beauty professional or investor looking to step into a profitable business. All licenses and permits are current and in place. This salon is set up for success from day one"|13|6/27/2025 3:49:00 PM|0|"N"||"Essex"|"MA"|"D"|7045||10|
"BU"|73398636|"CN247822"|"AC0342"|"ACT"|75000|"159"|"essex St"||364|"SLW"|"01840"||"Well-established, fully equipped beauty salon located in a high-traffic, visible area of Lawrence. This turnkey operation offers a complete range of services, including hair, nails, waxing, and skincare in a clean, modern space. The salon features multiple styling stations, a loyal client base, and experienced staff willing to stay on with new ownership. Prime location, strong monthly revenue, and room for growth make this an ideal opportunity for a stylist-owner or investor. Updated equipment, attractive interior, and potential to expand services or retail offerings. Serious inquiries only."|14|6/30/2025 11:21:00 PM|0|"N"||"Essex"|"MA"|"D"|2000||10|
"BU"|73398638|"CN247822"|"AC0342"|"ACT"|299000|"34"|"S broadway"||364|"SLW"|"01843"||"Turnkey restaurant for sale in a prime location in Lawrence, MA. Fully equipped with a commercial kitchen, seating for 50+, and an established customer base. Sale includes a valuable liquor license, offering immediate revenue potential. Located in a high-traffic area with great visibility and parking. Ideal for experienced operators or first-time owners."|11|6/30/2025 11:37:00 PM|0|"N"||"Essex"|"MA"|"B"|2500||10|
"BU"|73401407|"CN249417"|"AN8359"|"ACT"|40000|"8"|"s Broadway"||364||"01843"||"10+ year licensed massage business for sale in established plaza with ample parking; approx. 1,100 SF includes couple’s room, single room, lounge, 2 bathrooms, front/back entrances, fully equipped with washer, fridge, oven; clean record, located in plaza."|5|7/9/2025 2:59:00 AM|0|"N"||"Essex"|"MA"|"D"|23880|1100|15|"N"
"BU"|73405750|"G8000671"|"AC0594"|"ACT"|475000|"0"|"Essex St"||364||"01840"||"Turnkey Restaurant & Nightclub in Prime Lawrence Downtown Location – Fully Equipped with Liquor License.. Rare opportunity to own a fully operational and licensed restaurant/nightclub in the heart of downtown! This vibrant and stylish venue features a spacious interior with modern décor, a fully equipped commercial kitchen, and an expansive bar with a full liquor license in place. Designed for unforgettable experiences, the property boasts professional-grade lighting and audio systems, perfect for live entertainment, DJs, or private events. The open floor plan allows for flexible use, from dining service to late-night dancing, and includes VIP sections and dedicated lounge areas.Situated in a high-traffic area surrounded by shops, apartments and transit access, this location ensures constant exposure and year-round business. Ideal for restaurateurs, investors, or nightlife entrepreneurs ready to capitalize on a growing downtown scene."|1|7/17/2025 12:44:00 AM|0|"N"||"Essex"|"MA"|"B"|1900||0|
"BU"|73406740|"G8000219"|"D95038"|"ACT"|179000|"26"|"Pleasant Street"||371||"01826"||"Good size convenience store business in an excellent, high traffic location. Close to Planet Fitness and UMASS Lowell.  Sale includes the business and inventory.  Currently the business has lottery sales, ATM, stock items (including vape and head), security cameras.  Great opportunity for someone who wants to own their own business.  Rent as of July, 2025 is $1,900/Month.  Inquire for more details."|16|7/23/2025 10:56:00 AM|0|"N"||"Middlesex"|"MA"|"K"|0||6|
"BU"|73349933|"D0007494"|"AN5830"|"ACT"|389900|"1480"|"Broadway Rd"||371||"01826"||"This is a turnkey restaurant and lounge with an additional private room for up to 70 people for private events. The current owner has nine years left on the lease. Everything's included: the kitchen pots and pans, oven, stoves, fryers, etc. The bar is fully equipped with coolers and barstools. Great access right off Rt 93."|30|4/27/2025 12:25:00 PM|0|"N"||"Middlesex"|"MA"|"B"|0|4000|40|
"BU"|73354748|"D0007494"|"AN5830"|"ACT"|1000|"144"|"Merrimack st"||372||"01852"||"This business is 90% set up for a takeout service or a few tables for seating 8 to 10 people."|15|4/3/2025 4:58:00 PM|0|"N"||"Middlesex"|"MA"|"M"|0|0|0|
"BU"|73275406|"D0007494"|"AN5830"|"ACT"|999000|"0000"|"Confidential way"||372||"01852"||"Operate and enjoy your own Broadcasting Facility. Currently operating  24/7 5,000 Watt, Commercialty licensed AM Radio Station, serving Eastern Ma and Southern New Hampshire. On the air and fully staffed with announcers operations administration and Account executives live local news weather and sports. Also has 4 Towers for expansion and cell phones and other uses."|1|8/8/2024 11:46:00 AM|0|"N"||"Middlesex"|"MA"|"M"|0||0|
"BU"|73306468|"G9502998"|"AN2766"|"ACT"|55000|"716"|"Middlesex St"||372|"HIG"|"01851"||"Here is your chance to own a specialty shop that deals in Cambodian traditional clothing, jewelry accessories, make up products, beautiful art and wedding boutique."|9|10/25/2024 1:48:00 PM|0|"N"||"Middlesex"|"MA"|"D"|24274||10|
"BU"|73306688|"G9502998"|"AN2766"|"ACT"|25000|"248"|"High St"||372||"01852"||"Business Opportunity to own a well-established nail salon in Downtown Lowell.  Salon shop is set up with 4 manicure station, 2 pedicure chairs, and facial machine.  Sales include all equipment and inventory."|10|10/26/2024 3:53:00 PM|0|"N"||"Middlesex"|"MA"|"D"|650||1|"N"
"BU"|73320393|"D0001895"|"AN5830"|"PCG"|50000|"175"|"Salem Street"||372||"01854"||"Iconic Cote's Market has been in business for over 100 years. Close to UMASS Lowell and over $85,000 in upgrades in the past 6 years including new display coolers, fridge units, freezers, and mini split systems. This turnkey business is well-established with the Famous Cote's Beans, prepared foods, and groceries and ready for expansion with 9 pizza ovens. Ancil system already installed as well as a security system. The storage area has 2 walk-in coolers and a walk-in freezer. Additional storage in the basement. Long term lease is available with extension. Business has Lottery, cigarettes, EBT, plus both on and off street parking. Owner willing to stay on to train new owner."|41|12/17/2024 4:18:00 PM|0|"N"||"Middlesex"|"MA"|"K"|9081||5|"N"
"BU"|73405504|"CN227968"|"AN8086"|"ACT"|200000|"xxxx"|"Merrimack St"||372||"01854"||"Well-established and turnkey profitable restaurant for sale in the heart of Lowell, offering a unique fusion and Chinese menu that draws loyal local customers and visitors from nearby towns. Positioned on the busiest corner in the city, this business boasts high visibility. Ample of parking spaces in a sizable lot on the size of building as well as well off-street parking. The restaurant has liquor and entertainment license. The lounge is a fabulous opportunity to generate additional revenue. This is a fantastic opportunity to own a thriving restaurant in a prime location. Contact us today to learn more about this turnkey operation and its potential for continued success!"|6|7/16/2025 3:36:00 PM|0|"N"||"Middlesex"|"MA"|"B"|9000|7050|10|
"BU"|73403357|"CN249228"|"AN8291"|"ACT"|80000|"000"|"Lilley Ave"||372||"01850"||"Profitable restaurant for sale in the heart of Lowell, offering a unique fusion and Chinese menu that draws loyal local customers and visitors from nearby towns. Positioned on the busiest corner in the city, this business boasts high visibility, a nearly new kitchen setup, and a spacious layout, complete with a basement for storage. The property is owner-occupied, providing stability and flexibility, and includes ample parking spaces behind the building for customer convenience. This is a fantastic opportunity to own a thriving restaurant in a prime location. Contact us today to learn more about this turnkey operation and its potential for continued success!"|16|7/11/2025 3:50:00 PM|0|"N"||"Middlesex"|"MA"|"C"|4792||10|
"BU"|73382635|"CN233817"|"AN8300"|"ACT"|40000|"000"|"Confidential"||372||"01852"||"Well-established and turnkey salon available in a high-traffic, desirable area of Lowell. The space currently has two professionals renting stations, providing immediate revenue. The salon boasts a loyal client base with a large database—ideal for continued growth. This is a fantastic opportunity for an owner-operator or investor to step into a thriving business with strong community presence and potential for expansion. Serious inquiries only."|0|5/30/2025 6:58:00 AM|0|"N"||"Middlesex"|"MA"|"D"|999||20|
"BU"|73390749|"D0007494"|"AN5830"|"ACT"|125000|"4444"|"Confidential way"||372||"01852"||"Great bar and lounge, price includes 30-foot Bar. Solar system. Two beer coolers one freezer complete point of sale system TVs two stainless steel box sinks, updated lighting updated sound system updated furniture."|7|6/13/2025 12:42:00 PM|0|"N"||"Middlesex"|"MA"|"I"|0||0|
"BU"|73349622|"CN233120"|"AC1820"|"ACT"|185000|"131"|"Boston Rd 8"||374||"01862"||"Whether you're an experienced salon owner looking to expand or a stylist ready to take the next step in your career, this business offers a solid investment with immense potential. Don't miss out on this chance to own a gem in the heart of Billerica, in a great location!  The salon features a meticulously designed interior that exudes elegance and comfort. From stylish, modern furnishings to the calming color palette, every detail has been carefully considered to create a welcoming atmosphere. Fully equipped with state-of-the-art hair styling stations, wash basins, and premium hair care products, this salon is ready for a new owner to step in and start operating without interruption. The salon boasts a team of highly skilled and friendly stylists who are passionate about their craft and committed to providing the best possible service. HOA Fee $491per month"|18|3/25/2025 10:31:00 AM|0|"N"||"Middlesex"|"MA"|"D"|0|1100|30|
"BU"|73359291|"C8001616"|"AN6884"|"ACT"|300000|"0"|"Confidential Way"||376|"07O"|"01863"||"Business only opportunity! Looking to chase your dream of owning a diner? This established well, run diner is TURNKEY READY for you!  All equipment are just 3-4 years old and are included in the sale. Diner is permitted for up to 50 seats and comes with a transferrable Beer and Wine License (with the proper town approvals). This is a great opportunity to run your own business without all the hassles of starting from scratch."|17|4/14/2025 8:52:00 AM|0|"N"||"Middlesex"|"MA"|"B"|0||0|"N"
"BU"|73361413|"G8000504"|"G95166"|"ACT"|250000|"00007"|"Summer Street"||376||"01824"||"A rare opportunity to own a second location of a successful and well-known restaurant, situated in the vibrant and high-traffic Chelmsford Center. This business-only sale includes a fully renovated, turnkey space with updated finishes, modern kitchen equipment, and a welcoming dining area-ready for continued operation or a fresh new concept. While currently operating as a popular Khmer restaurant, this versatile space offers the flexibility to launch a different cuisine or business entirely, making it an ideal investment for entrepreneurs, franchise owners, or visionaries looking for a high-exposure location.  All equipment, fixtures, and business assets are included. Real estate not included, business only. Continue a beloved culinary tradition or bring your own vision to life in a prime opportunity!"|35|4/22/2025 5:49:00 PM|0|"N"||"Middlesex"|"MA"|"B"|0||10|
"BU"|73309017|"D9500144"|"AN2430"|"ACT"|220000|"00"|"Confidential"||376||"01824"||"Be your own boss.  Good operation, good income with great potential.  Seats 60.  Eat in or pick up.  Long term lease available."|1|11/4/2024 10:36:00 PM|0|"N"||"Middlesex"|"MA"|"B"|80000||100|
"BU"|73395558|"G8000504"|"G95166"|"ACT"|199000|"000"|"Chelmsford Street"||376||"01824"||"Business Opportunity – Thriving Pizza Shop – Chelmsford, MA.  Don’t miss this fantastic opportunity to own a well-established and highly successful pizza shop in a prime Chelmsford location! This business-only sale includes all furniture, fixtures, and equipment—making it a true turnkey operation. With a strong and loyal customer base, high foot traffic, and steady sales, this shop has proven success and a great reputation in the community. This is the second location for this business, and it has continued to thrive over the past several years. Whether you’re looking to expand your existing food business or start fresh with a profitable model, this is your chance to hit the ground running. Act fast—opportunities like this don’t come around often!"|12|6/24/2025 8:11:00 AM|0|"N"||"Middlesex"|"MA"|"C"|0||8|"N"
"BU"|73405489|"CN221360"|"AN6245"|"ACT"|2250|"10"|"Winthrop St. Suite 314W"||401||"01610"||"Lease a medical office at 10 Winthrop Vernon Medical Office on the 3rd floor with picturesque views. Be your own boss in a medical office space designed for health care and wellness professionals. We're offering a triple suite perfect for sharing with another pro or more. Ideal for nurse practitioners, doctors, pharmacists, clinicians, dentist,etc.Your lease includes: 24/7 access, Furnished office space, Utilities and a furnished shared conference room. Freedom to design your space. Join a community of like-minded medical entrepreneurs in an established building that attracts top talent and loyal clients.Reach out today to schedule a tour!"|15|7/16/2025 3:22:00 PM|0|"N"||"Worcester"|"MA"|"F"|2400||40|
"BU"|73404463|"K8001507"|"AC0361"|"ACT"|840000|"112"|"Green Street"||401||"01604"||"This is an incredible opportunity to own a well-established restaurant in Worcester’s thriving Canal District. Situated directly across from Polar Park, home of the Worcester Red Sox, this property is at the heart of a rapidly growing community. The Cove, a newly completed development with 171 residential units, is right across the street, with even more projects on the way.  A steady flow of local patrons and WooSox fans guarantees a strong and consistent customer base—making this investment a true home run!"|35|7/15/2025 10:29:00 AM|0|"N"||"Worcester"|"MA"|"B"|3634||2|"N"
"BU"|73319071|"CN250638"|"AN6259"|"ACT"|2300000|"999"|"Main St"||401||"99999"||"Excellent opportunity to own an established auto body, car repair, and dealership business in central Massachusetts. This reputable, well-established company has operated under the same ownership and location for 20 years.The skilled technicians excel in repairing domestic and foreign vehicles, including traditional steel-bodied and aluminum-bodied cars, trucks, and SUVs. They deliver exceptional customer service, managing all phases of collision and general auto repair, from drop-off to final delivery. The property features a large parking lot and a 6,000+ sf. shop equipped with paint booth, paint mixing, frame repair machines, and all necessary tools for both auto body and full-service repair. Highly trained staff oversee key management roles across departments. The dealership consists of a large customer base and new customer lead sources. Opportunity for growth and expansion."|1|5/9/2025 9:08:00 AM|0|"N"||"Worcester"|"MA"|"L"|52000|6500|40|"Y"
"BU"|73270189|"CN243628"|"AN6887"|"ACT"|125000|"2828"|"Main St"||401||"01610"||"This grocery store is located on Main Street!!-- Prime Investment opportunity in the most heavily traveled street of the city, great visibility and most foot traffic, ideal for business. plenty of parking spaces, The basement (interior access) is perfect for storage.  INCLUDED IN SALE: All inventory, money transfer license, state lottery license, snap license, senior DTA program, money transfer license, kitchen equipment, updated new freezer and all merchandiser refrigerator, security system,etc."|8|7/26/2024 10:13:00 PM|0|"N"||"Worcester"|"MA"|"K"|999||8|"N"
"BU"|72561520|"CN208314"|"AN7455"|"ACT"|75000|"999"|"Confidential"||401||"01610"||"Great opportunity to operate a deli in busy Kelley square area! Business is running and it's ready for new owners."|4|9/9/2019 2:28:00 PM|0|"N"||"Worcester"|"MA"|"K"|0||0|"N"
"BU"|73347801|"CN256550"|"AN6125"|"ACT"|300000|"00"|"Confidential"||401||"00000"||"Turnkey Laundromat Opportunity! Profitable and well-maintained self-service laundromat in a high-traffic location near a University with loyal customer base. Equipped with washers and dryers, ample parking, and a long-term lease with favorable terms. Additional income from vending, drop-off services, and more. Great potential for growth! Perfect for an owner-operator or investor. Don’t miss this chance to own a recession-resistant business!"|1|3/20/2025 9:00:00 AM|0|"N"||"Worcester"|"MA"|"G"|2914||15|
"BU"|73366954|"BB902582"|"K95533"|"ACT"|705865|"0"|"Southbridge"||401||"01610"||"Long Time local welding Business for Sale. Can be a good business addition for a Construction contracting company or expansion of an existing business looking for additional customers. Real Estate Can also be included in Sale for addition cost."|1|4/30/2025 11:33:00 AM|0|"N"||"Worcester"|"MA"|"M"|14400||10|"N"
"BU"|73346890|"CN252633"|"AN5635"|"ACT"|75000|"200"|"East Main St U7"||405||"01752"||"Opportunity to own a well-established salon located in the heart of Marlborough’s bustling Main Street! This prime location boasts high foot traffic and visibility, making it an ideal spot for a thriving business. Currently operated by the owner and 2 experienced stylists, this turnkey salon is ready for a new owner to step in and continue its success. The salon is fully furnished and ready for immediate operation with all equipment in place, includes a break room/coffee area for staff relaxation, a bathroom, and one extra full room that can be used for additional services or treatments. This is a fantastic opportunity for anyone looking to take over a successful and established salon in a prime location. none of the beauty products are included in the price. Salon Business Only."|18|3/18/2025 3:12:00 PM|0|"N"||"Middlesex"|"MA"|"D"|1000||10|
"BU"|73340005|"CN247809"|"AN1953"|"ACT"|349000|"9999"|"Confidential"||406||"01532"||"Seize the chance to own a well-established dry cleaner drop-off store situated in a prime, high-traffic location along a busy route. Serving the community for over 20 years, this thriving business also provides tailoring and alteration services. Under the current owner's management for 19 years, it presents an excellent entrepreneurial investment. There is strong demand for pick-up & delivery and wash & fold services, which are not yet offered—providing great growth potential. Owners with tailoring skills can further maximize revenue. Currently operating 6 days a week. Don't miss this opportunity to own a promising business in a bustling area!"|13|3/11/2025 12:25:00 AM|0|"N"||"Worcester"|"MA"|"G"|2500||8|
"BU"|73348538|"TM338007"|"G62122"|"ACT"|180000|"117"|"Clinton Street"||409||"01545"||"Business For Sale! Well Established Food Service Business."|32|3/21/2025 10:18:00 AM|0|"N"||"Worcester"|"MA"|"C"|17500|2784|8|"N"
"BU"|73347964|"K0003347"|"K95622"|"ACT"|450|"531"|"Summer St"||415||"01005"||"OPPORTUNITY KNOCKS~FOOD WINDOW SERVICE FOR RENT $450. PER MONTH~PERFECT START UP LOCATION!  Bulding has frontage on 2 streets, with access from both! Who wouldn't want to stop for a quick bite to eat?? GREAT CAR COUNT. Previously hot dog window service! Maybe soft serve? sandwiches? Plenty of off street parking, picnic tables. Room to place your pub tables for seating for patrons that prefer to ""eat in"" on the patio. Comes with a ""3 bowl skullery"" for proper cleansing of utensils, common 1/2 bath w/coin-op laundry, space for cooler. Storage available for supplies. Tenant responsible to pay metered electric Tenant to do due diligence and verify uses. Teeant responsible for their own signage."|14|3/20/2025 9:43:00 AM|0|"N"||"Worcester"|"MA"|"N"|15800||15|"N"
"BU"|73399347|"TEAM0018"|"K95344"|"ACT"|1500|"590"|"Summer St"||415||"01005"||"Looking for the perfect location for your business to bring you to the next level?  This commercial plaza retail space is for you!  Nestled in the middle of this busy strip mall at the intersection of rt. 122 and 32, it is the perfect spot to get that traffic you need!  Great updated space with main retail area, window display area, and two additional  separate spaces for office or more retail! ""The space advertised may no longer be available for rental."" Please reach-out for more information."|12|7/2/2025 8:51:00 PM|0|"N"||"Worcester"|"MA"|"E"|0||10|
"BU"|73394703|"K0002909"|"AN6585"|"ACT"|1500000|"50-52 &"|"North Spencer"||421||"01562"||"Opportunity knocks !! Owners retiring after 40 years ,five star google ratings and reviews Two homes and multiple greenhouses established retail and whole sale business with plenty of room to grow .Situated on just under 14 acres with lots of frontage on North Spencer and Cooney rd . Please do not go on property without appointment ,please do not speak with employees regarding sale. Includes four contiguous parcels field card are attached. Currently operating 4 months of the year"|9|6/21/2025 9:45:00 AM|0|"N"||"Worcester"|"MA"|"E"|579260||30|
"BU"|73383058|"TEAM0250"|"AN0355"|"PCG"|499900|"67"|"E Main St"||424||"01585"||"Step back in time with this enchanting Historic home, nestled just across from the picturesque West Brookfield Common. Delight in the summer concerts and festivities from your inviting screened porch, the perfect spot to soak in the ambiance. This 9-room treasure boasts 3 cozy bedrooms, 2 full baths, and sits elegantly on .52 acres of scenic beauty. The attached barn beckons with a charming office space upstairs and endless possibilities in the barn area. Gather in the parlor, formal dining room, cozy up in the keeping room with a Rumford cooking fireplace with a bread oven, or just enjoy some time in the den.  A laundry area is located on the 1st floor for your convenience. Title V has passed with the Official Inspection Form in hand, this gem is ready to welcome you home. This property is in the general district of West Brookfield and offers many business opportunities!!"|42|7/8/2025 1:50:00 PM|0|"N"||"Worcester"|"MA"|"E"|22651||4|
"BU"|73365619|"TM305063"|"AN8443"|"ACT"|799900|"107A"|"Colburn Rd"||430||"01507"||"Located in the serene town of Charlton, this 100-acre parcel of land presents a rare investment opportunity!  Currently, the land hosts a solar field that is under a ground lease contract, which offers nearly $1.5 million in remaining payments over the next 35 years.The lease terms include a 1% annual increase, ensuring consistent returns for the duration of the agreement. Approximately 20 of the 80 acres of land are occupied by the solar panels, which means that the 80 acres are available for your use, offering a wealth of possibilities. Topographical & wetlands surveys are attached to the listing for your review, providing key insights into the land's potential & enabling you to explore all possible uses. With a secure & long-term ground lease in place, this property is primed for both immediate returns & substantial future development potential. Don’t miss out! Please DO NOT walk land. Ground lease is attached, please reach out to list agent for any question or trouble accessing."|6|4/28/2025 2:05:00 PM|0|"N"||"Worcester"|"MA"|"M"|4643060|0|0|"N"
"BU"|73402013|"CN240563"|"K95310"|"ACT"|1350000|"2"|"S Point Rd"||432||"01570"||"Charming lakefront home with dual living spaces on Webster Lake. This beautiful lakefront property on Webster Lake offers the perfect combination of charm, modern updates, and incredible income potential. Currently owner-occupied and operating as a successful Airbnb, this home is ideal for those seeking both personal enjoyment and financial opportunity. Experience the serenity and vibrant lifestyle of Webster Lake. A visit is essential to fully appreciate the unique charm and potential of this exceptional lakefront property."|23|7/9/2025 3:28:00 PM|0|"N"||"Worcester"|"MA"|"M"|10489||6|"Y"
"BU"|73375004|"K8001808"|"BB5775"|"ACT"|300000|"208"|"Main St"||441||"01757"||"MOTIVATED SELLER!Thriving beauty spa in the heart of downtown Milford. Fully operational business, just plug and go. Great opportunity for growth for either an investor or a licensed esthetician, space is in mint condition, have been recently renovated. Upwards of $100,000 in hair removal and skin care equipment conveying with the sale."|12|5/14/2025 4:57:00 PM|0|"N"||"Worcester"|"MA"|"D"|0||0|
"BU"|73346670|"CT008282"|"BB4015"|"ACT"|600|"0"|"Confidential"||441||"01757"||"This listing is for the Lease of a Salon Chair in an Existing Salon. The monthly fee includes all utilities."|5|3/18/2025 10:00:00 AM|0|"N"||"Worcester"|"MA"|"D"|0||5|
"BU"|73343145|"CN207682"|"AN2376"|"ACT"|250000|"62"|"Upton St"||443||"01519"||"Prime Investment Opportunity! Situated on a huge lot (35400 sq.ft)  with endless potential, this unique property offers a rare combination of real estate and business. A well-established long term business established more than 20+ years. This restaurant and bar, generating over $1,000,000+ in annual revenue—a turnkey opportunity for investors or owner-operators. 40 parking spots. Located in a high-traffic area, this property offers excellent visibility and accessibility. Whether you're looking to grow an existing business, capitalize on rental income, or explore redevelopment opportunities, this is a must-see!"|18|3/15/2025 1:22:00 PM|0|"N"||"Worcester"|"MA"|"B"|35400||40|
"BU"|73402231|"K9502559"|"K95414"|"ACT"|1|"769"|"Washington St"||445||"01501"||"Hey Contractors, looking to expand your business. Well established kitchen (and window/door) business available. Lavish showroom, with extra spaces for sales, meetings, or reception area. Lease for all is $2350. Commissions and other details fully negotiable. (Vans also available for separate purchase.) Superior location, near Mass Pike, 290/395 interchanges. Home Depot right next door... Truly turnkey operation. Already experienced? Bring in your team for a look! See also MLS #73402229"|18|7/14/2025 11:36:00 PM|0|"N"||"Worcester"|"MA"|"E"|20919||7|
"BU"|73336020|"BB982785"|"BB5398"|"ACT"|250000|"100"|"Commercial Road"||454||"01453"||"La Gazza Brazilian Buffet Restaurant located in The Mall at Whitney Field, Leominster.  La Gazza features Pizza, Brazilian Buffet, Subs, Salads and Ice Cream"|1|2/18/2025 10:20:00 AM|0|"N"||"Worcester"|"MA"|"C"|0|980|100|"N"
"BU"|73391617|"G0002769"|"AN4556"|"ACT"|30000|"47"|"Main Street"||458||"01432"||"Well established cleaner and taylor shop in the heart of Ayer.  Seller is willing to leave all equipment and supplies associated with the business.  Financials can be provided with an acceptable offer for the business."|7|6/16/2025 3:59:00 PM|0|"N"||"Middlesex"|"MA"|"G"|0||1|
"BU"|73361223|"CN217300"|"AN1929"|"ACT"|895000|"485"|"Winchendon Rd"||463||"01430"||"This incredible commercial property in Ashburnham, Massachusetts, offers a unique opportunity to own a thriving boat dealership business along with a 4,600 square feet commercial building and a house included as a package deal. Situated on 4.9 acres of land, which includes both parcels, gives ample space for expansion or development. This property is perfect for someone looking to enter into the marine industry.The seller holds a Class 2 Used Car Dealers License, permitting them to deal in preowned vehicles. Currently the business involves day to day sales,service,repair,storage,and shrink wrap.This is a rare opportunity to own a successful business in a prime location with endless possibilities for growth and profitability centered around 7 nearby lakes, within a 5 mile radius.The single family ranch home has 4 bedrooms, 1.5 bath +- 2,520 square feet living space.The home features cathedral living room, natural sun light in addition to a cozy fireplace. Please see MLS #73360882"|34|4/17/2025 5:45:00 PM|0|"N"||"Worcester"|"MA"|"F"|106174||21|
"BU"|73401230|"K0001661"|"K01222"|"ACT"|149900|"9999"|"Main"||465||"01440"||"Well established Pizza business in good location. Specializes in serving American Pan Pizza, Mexican/Spanish, Italian, and Mediterranean food. The fixtures, furniture, and equipment are included. Ice Cream freezer. 3 Stand up freezers. 2 A/C units, 1 Heat/AC combo with new motor. 2 Blodgett Ovens. 2 Frialators. Double size grill. 1 Pizza station and 1 sub and dinner station. 3-bay sink. New motor Walk-in cooler. 50 LB dough mixer. Dough Sheeter. Hobart Meat Slicer. Large customer for party pizzas. Owner has complete control of the new online menu. Plenty of parking spaces, the Parking lot was surfaced and lined in 2025. The gross income is based on a 6-day a week operation, closed Tuesdays and Holidays, with potential increase in business by opening 7 days per week and some holidays. License and permit are up to date. Property owner is flexible to buyer continuing already established lease or to establishing a new lease with new buyer. (Food inventory not included in asking price)"|2|7/8/2025 5:07:00 PM|0|"N"||"Worcester"|"MA"|"C"|5000||15|"N"
"BU"|73355029|"H8000557"|"H95126"|"ACT"|75000|"2294"|"Main St"||472||"01331"||"Owner is Retiring  so this is your chance to own an established business that has been operating for 24 years ago. This beloved seafood restaurant offers a proven business model with untapped growth potential. With seating for 50 guests, it has been operating at reduced hours and offers an excellent opportunity to expand into breakfast or lunch markets. Situated in a prime location with low overhead costs, it’s perfect for a family operation, coffee roastery, or any type of food-related business. With 22 hours of weekly operation, there’s room to significantly increase sales and income. Just under a mile West of Market Basket & North Quabbin Commons."|6|4/4/2025 10:53:00 AM|0|"N"||"Worcester"|"MA"|"B"|26300||40|"N"
"BU"|73395403|"CN221912"|"AN8420"|"ACT"|149000|"2c"|"elm st"||522||"01373"||"Business Opportunity – The Tavern, South Deerfield A rare opportunity to own and operate a well-established bar in the heart of South Deerfield! The Tavern is a beloved local hotspot with a strong customer base and excellent visibility. This bar is ideally situated on a busy road with high vehicle and foot traffic, right next to popular shops, restaurants, and local businesses. This is a business-only sale – real estate is not included.Sale includes the transferable liquor license, as well as all fixtures, furnishings, and bar-related equipment. This encompasses seating, tables, bar setup, security camera system, signage, décor, shot glasses, standard glassware, and any remaining liquor inventory at the time of sale.This is a fully operational business, and all showings must be scheduled in advance. Please do not disturb the business or staff during hours of operation. Don't miss your chance to step into a turnkey operation and continue the tradition of this well-loved establishment."|29|6/23/2025 5:41:00 PM|0|"N"||"Franklin"|"MA"|"I"|0||0|
